FID,id,The_geom,tipo,distrito,regional,territóri,codpmf,codsge,inep,título,nome,endereço,bairro,cep,telefone,voips,email,textstring,text_size,text_angle,fonte,ano_ref,epsg_codif
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68f8,366,POINT (-38.58376925533596 -3.7565055547868202),CRP,3,11,37,7221,553,23257237,CRECHE PARCEIRA,MARIA DA HORA,"AV. CEL. DE MATOS DOURADO, 397",HENRIQUE JORGE,60521-063,NADA CONSTA,NADA CONSTA,CRCARLOTAT@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7221,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68f9,367,POINT (-38.56985985860641 -3.7295283212614625),CRP,3,3,12,8383,881,23070471,CRECHE PARCEIRA,VÓ MARIA DA PENHA,"QUADRA E, 136 (CONJUNTO CASTELO BRANCO)",PRESIDENTE KENNEDY,60357-240,NADA CONSTA,NADA CONSTA,NADA CONSTA,8383,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68fa,368,POINT (-38.59545382271778 -3.7451491557097993),CRP,3,3,11,8338,844,23263040,CRECHE PARCEIRA,SEMEANDO O SABER,"RUA MAJOR CELESTINO, 1040",ANTÔNIO BEZERRA,60361-030,NADA CONSTA,NADA CONSTA,NADA CONSTA,8338,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68fb,369,POINT (-38.58158076682699 -3.739842774170124),CEI,3,3,12,8321,827,23075058,CENTRO DE EDUCAÇÃO INFANTIL,ALTAMIR FERNANDES CORREA LEITE,"TRAV. QUÊNIA, 50",PADRE ANDRADE,60360-436,NADA CONSTA,NADA CONSTA,NADA CONSTA,8321,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68fc,370,POINT (-38.59675763337981 -3.7681601350055027),CEI,3,11,38,8198,766,23233834,CENTRO DE EDUCAÇÃO INFANTIL,MARIA TEREZINHA DE CARVALHO HOLANDA,"AV I, S/N",GENIBAÚ,60533-671,NADA CONSTA,NADA CONSTA,NADA CONSTA,8198,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68fd,371,POINT (-38.60320598410814 -3.7608472002023543),EMTP,3,11,38,7074,328,23233834,ESCOLA MUNICIPAL,IRMÃ MARIA EVANETE,"AV. D, 1015",GENIBAÚ,60533-621,3452-2472,3459-5248 / 6922,IRMAME@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7074,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68fe,372,POINT (-38.599880418450475 -3.7627318142546846),EMTP,3,11,38,6814,275,23065125,ESCOLA MUNICIPAL,PROFESSOR AMÉRICO BARREIRA,"RUA RICARDO PONTES, 529",GENIBAÚ,60534-020,3290-4341 / 3296-5049,3459-5381 / 5489 / 6865,AMERICOB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6814,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68ff,373,POINT (-38.59634154163783 -3.7626972606443405),EMTP,3,11,38,7293,124,23271531,ESCOLA MUNICIPAL,MANOEL CAETANO DE SOUZA,"RUA N.S. DAS GRAÇAS, 123",GENIBAÚ,60535-135,3259-3780 / 3488-3244,3459-5372 / 5395 / 6919,MANOELCS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7293,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6900,374,POINT (-38.60302163006299 -3.7548968084748657),EMTP,3,11,38,6873,185,23075015,ESCOLA MUNICIPAL,MURILO AGUIAR,"RUA 24 DE OUTUBRO, 655",GENIBAÚ,60534-130,3452-2473 / 6751,3459-5219 / 6885 / 7176,MURILOA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6873,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6901,375,POINT (-38.60124670211282 -3.7535882881215894),EMTP,3,11,38,7043,305,23257172,ESCOLA MUNICIPAL,JOÃO FREDERICO FERREIRA GOMES,"RUA JOSÉ MENDONÇA, 1150",GENIBAÚ,60534-090,3488-3248,3459-5352 / 5582 / 6831,JOAOFFG@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7043,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6902,376,POINT (-38.600422672068795 -3.7499235507674147),CRP,3,11,38,7261,563,23257172,CRECHE PARCEIRA,SEMENTE DA LIBERDADE,"RUA MESTRE ANDRÉ, 155",GENIBAÚ,60534-440,NADA CONSTA,NADA CONSTA,CRSEMENTEL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7261,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6903,377,POINT (-38.603249620255774 -3.7560226549050433),CEI,3,11,38,7589,490,23075015,CENTRO DE EDUCAÇÃO INFANTIL,MURILO AGUIAR,"RUA 24 DE OUTUBRO, 1063",GENIBAÚ,60534-130,3489-6463,NADA CONSTA,PLANETAA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7589,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6904,378,POINT (-38.57880030707318 -3.7518426455241856),CRP,3,11,36,8286,794,23067934,CRECHE PARCEIRA,TIA SILENE DE OLIVEIRA,"TRAVESSA 23 DE MARÇO, 10",PICI,60512-040,NADA CONSTA,NADA CONSTA,NADA CONSTA,8286,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6905,379,POINT (-38.56222150007742 -3.75006399324882),EMTI,3,11,36,8263,783,23264780,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,PROFESSOR JOSÉ JÚLIO DA PONTE,"RUA MÁRIO DE ANDRADE, S/N",BELA VISTA,60442-132,NADA CONSTA,NADA CONSTA,NADA CONSTA,8263,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6906,380,POINT (-38.59201268324641 -3.755865208000758),CEI,3,11,37,8222,779,23546026,CENTRO DE EDUCAÇÃO INFANTIL,BERGSON GURJÃO FARIAS,"AV. SENADOR FERNANDES TÁVORA, 2500",DOM LUSTOSA,60526-642,NADA CONSTA,NADA CONSTA,NADA CONSTA,8222,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6907,381,POINT (-38.595224594401884 -3.75008114338054),CRP,3,11,37,8173,747,23257695,CRECHE PARCEIRA,ESPAÇO DA SABEDORIA,"RUA TOMÁS CAVALCANTE, 72",AUTRAN NUNES,60526-550,NADA CONSTA,NADA CONSTA,NADA CONSTA,8173,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6908,382,POINT (-38.58211545112132 -3.765038395489492),CEI,3,11,37,8129,644,23072156,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSOR JOSÉ SOBREIRA DE AMORIM UNID II,"RUA PORTO ALEGRE, 381",HENRIQUE JORGE,60510-205,NADA CONSTA,NADA CONSTA,NADA CONSTA,8129,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6909,383,POINT (-38.602035058784054 -3.732480770313036),CEI,3,3,11,7425,475,23257075,CENTRO DE EDUCAÇÃO INFANTIL,SÃO CARLOS,"RUA DOS PESCADORES, 188",QUINTINO CUNHA,60352-640,NADA CONSTA,NADA CONSTA,NADA CONSTA,7425,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_690a,384,POINT (-38.57029863669719 -3.750547179951704),CRP,3,11,36,8027,575,23189681,CRECHE PARCEIRA,TIA MARIQUINHA,"RUA LORENA, 220",PICI,60440-540,NADA CONSTA,NADA CONSTA,NADA CONSTA,8027,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_690b,385,POINT (-38.588194258363416 -3.764801884164464),CEI,3,11,37,8012,489,23187778,CENTRO DE EDUCAÇÃO INFANTIL,SANTA MARIA,"RUA CUIABÁ, 1465",HENRIQUE JORGE,60510-182,NADA CONSTA,NADA CONSTA,NADA CONSTA,8012,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_690c,386,POINT (-38.57997218214599 -3.7392512169666885),EMTP,3,3,12,7983,104,23075058,ESCOLA MUNICIPAL,NARCISA BORGES,"TRAV. COSTA RICA, S/N",PADRE ANDRADE,60360-490,NADA CONSTA,NADA CONSTA,NADA CONSTA,7983,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_690d,387,POINT (-38.57777915215879 -3.776646966707234),EMTP,5,5,39,6826,283,23272759,ESCOLA MUNICIPAL,JOÃO PAULO I,"RUA LUÍS DE CASTRO, 254",BONSUCESSO,60520-485,3105-3099,3459-5202 / 5539 / 6970,JOAOPI@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6826,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_690e,388,POINT (-38.589365753698 -3.7882377140674452),EMTI,5,5,39,7281,112,23262613,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,MARIA DO SOCORRO ALVES CARNEIRO,"AV. LUIZ VIEIRA, 1020",BONSUCESSO,60730-230,3452-5178,3459-5499 / 6821,MARIASAC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7281,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_690f,389,POINT (-38.58782431935478 -3.7841405244965456),EMTP,5,5,39,7209,213,23065311,ESCOLA MUNICIPAL,ANTÔNIO DIOGO DE SIQUEIRA,"RUA ANSELMO NOGUEIRA, 655",BONSUCESSO,60545-360,3433-2895,3459-6825,ANTONIODS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7209,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6910,390,POINT (-38.58980099354067 -3.7800818593595378),EMTI,5,5,39,6943,144,23234440,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,FRANCISCA FERNANDES MAGALHÃES,"RUA VITAL BRASIL, 1020",BONSUCESSO,60541-705,3433-2894 / 2897,3459-5318 / 6818,FRANCISCAFM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6943,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6911,391,POINT (-38.594403394664866 -3.776339865424428),CEI,5,5,39,7180,478,23065311,CENTRO DE EDUCAÇÃO INFANTIL,ANTÔNIO DIOGO DE SIQUEIRA,"RUA MANUEL ANTÔNIO LEITE, 703",BONSUCESSO,60545-300,3484-3850,3459-5268 / 5534 / 6908,IRMAD@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7180,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6912,392,POINT (-38.58816723544096 -3.775630815472408),EMTP,5,5,39,6965,156,23212543,ESCOLA MUNICIPAL,PROFESSOR LUIZ RECAMONDE CAPELO,"RUA MARIA QUINTELA, 706",BONSUCESSO,60520-790,3488-3260 / 3267,3459-5317 / 5533 / 6830,CLUISRC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6965,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6913,393,POINT (-38.58618637490077 -3.7746642114073037),EMTP,5,5,39,6846,293,23272740,ESCOLA MUNICIPAL,15 DE OUTUBRO,"RUA GUARANI, 2030",BONSUCESSO,60520-494,3105-2220,3459-5527 / 6833,OUTUBROO@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6846,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6914,394,POINT (-38.589020396365896 -3.7315025090757437),EMTP,3,3,11,7046,307,23184680,ESCOLA MUNICIPAL,PROFESSOR DENIZARD MACÊDO DE ALCÂNTARA,"RUA MATOSO FILHO, 450",OLAVO OLIVEIRA,60351-365,3488-3272 / 3274,3459-5304 / 6804,DENIZARDM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7046,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6915,395,POINT (-38.59585922614484 -3.749406498211584),EMTP,3,11,37,6991,90,23065680,ESCOLA MUNICIPAL,AUTRAN NUNES,"RUA VIRGÍLIO BRANDÃO, S/N",AUTRAN NUNES,60526-640,3131-1959,NADA CONSTA,AUTRANN@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6991,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6916,396,POINT (-38.59251265630067 -3.7496550538974898),EMTP,3,11,37,7184,206,23067977,ESCOLA MUNICIPAL,DOLORES ALCÂNTARA,"RUA AZEVEDO BARRETO, 33",AUTRAN NUNES,60527-050,3488-3264,3459-5326 / 5419 / 6827,DOLORESA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7184,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6917,397,POINT (-38.59099517746637 -3.749865226258013),EMTP,3,11,37,7163,244,23257695,ESCOLA MUNICIPAL,SANTA LUZIA,"RUA CORONEL FRANCISCO BENTO, 16",DOM LUSTOSA,60526-328,3105-2226,3459-6822,ABCSL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7163,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6918,398,POINT (-38.58762758782629 -3.7577186113982943),CEI,3,11,37,7165,442,23257237,CENTRO DE EDUCAÇÃO INFANTIL,MURILO SERPA,"RUA MACEIÓ, 628",DOM LUSTOSA,60526-175,NADA CONSTA,3459-6974,CESARC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7165,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6919,399,POINT (-38.58395056253902 -3.755883128058592),EMTP,3,11,37,7081,332,23257237,ESCOLA MUNICIPAL,MURILO SERPA,"RUA MONSENHOR HIPÓLITO BRASIL, 1400",DOM LUSTOSA,60526-055,NADA CONSTA,3459-5325 / 6725,MURILOS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7081,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_691a,400,POINT (-38.57767778722561 -3.7681630911719797),EMTP,3,11,37,6921,132,23072911,ESCOLA MUNICIPAL,PRESIDENTE KENNEDY,"AV. LINEU MACHADO, 811",JÓQUEI CLUBE,60520-101,3290-4456 / 3488-3265,3459-5216 / 5410 / 6847,PRESIDENTEK@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6921,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_691b,401,POINT (-38.58780327714704 -3.764494272583947),EMTP,3,11,37,6874,186,23187778,ESCOLA MUNICIPAL,SANTA MARIA,"RUA CUIABÁ, 1465",HENRIQUE JORGE,60510-182,3488-3262,3459-5217 / 5413 / 6849,SANTAM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6874,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_691c,402,POINT (-38.57922539176687 -3.764841033759207),EMTP,3,11,37,7213,215,23072156,ESCOLA MUNICIPAL,PROFESSOR JOSÉ SOBREIRA DE AMORIM,"RUA ESTRADA DO PICI, 1083",HENRIQUE JORGE,60510-206,3488-3266,3459-5328 / 5523 / 6933,JOSESA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7213,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_691d,403,POINT (-38.58595451375942 -3.7743450119907114),EMTP,5,5,39,7665,95,23244305,ESCOLA MUNICIPAL,JOSÉ ALCIDES PINTO,"RUA GUARANI, 2000",BONSUCESSO,60520-494,NADA CONSTA,3459-5215 / 6930,JOSEALCIDESP@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7665,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_691e,404,POINT (-38.59031642883036 -3.768030684238863),EMTP,3,11,37,6992,91,23067764,ESCOLA MUNICIPAL,DONA DAGMAR GENTIL,"RUA VITÓRIA, 1740",JOÃO XXIII,60525-455,3488-3261 / 3268,3459-5301 / 5409 / 6790,DAGMARG@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6992,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_691f,405,POINT (-38.59217842866555 -3.756434711334555),EMTP,3,11,37,7413,93,23546026,ESCOLA MUNICIPAL,BERGSON GURJÃO FARIAS,"AV. SENADOR FERNANDES TÁVORA, 2500",DOM LUSTOSA,60526-642,NADA CONSTA,NADA CONSTA,BERGSONGF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7413,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6920,406,POINT (-38.57178662919086 -3.757129446366323),EMTP,3,11,36,7308,126,23072245,ESCOLA MUNICIPAL,JOSÉ BONIFÁCIO DE SOUSA,"RUA PERNAMBUCO, 600",PICI,60440-140,3105-2217,3459-5264 / 5431 / 6904,JOSEBS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7308,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6921,407,POINT (-38.56662551416546 -3.7497157509649246),EMTP,3,11,36,7819,102,23245212,ESCOLA MUNICIPAL,JOSÉ NAURI BRAGA,"RUA LILIA ABREU, 231",PICI,60442-525,NADA CONSTA,NADA CONSTA,MARIA.LIDUINA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7819,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6922,408,POINT (-38.561723456699774 -3.7492681918879396),EMTP,3,11,36,7162,243,23075120,ESCOLA MUNICIPAL,NILSON HOLANDA,"RUA VIRIATO RIBEIRO, 890",BELA VISTA,60442-642,3433-2892,3459-5313 / 5411 / 6752,NILSONH@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7162,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6923,409,POINT (-38.5906280388705 -3.736280237318486),EMTP,3,3,11,7076,329,23272732,ESCOLA MUNICIPAL,DEPUTADO GERÔNCIO BEZERRA,"TV. MANUEL NUNES, 42",ANTÔNIO BEZERRA,60356-845,3105-1131,NADA CONSTA,DEPGB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7076,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6924,410,POINT (-38.56236560033847 -3.749467903373711),EMTP,3,11,36,6964,155,23072555,ESCOLA MUNICIPAL,DOM JOSÉ TUPINAMBÁ DA FROTA,"RUA VIRIATO RIBEIRO, 1031",BELA VISTA,60442-642,3433-2893,NADA CONSTA,DOMJTF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6964,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6925,411,POINT (-38.55440600755858 -3.7453259287018166),EMTP,3,3,14,6835,288,23257750,ESCOLA MUNICIPAL,SÃO RAIMUNDO,"RUA ALEXANDRÉ BARAÚNA, 1450",RODOLFO TEÓFILO,60430-160,NADA CONSTA,3459-5267 / 5414 / 6907,SAOR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6835,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6926,412,POINT (-38.55737462186964 -3.7484300506564643),EMTP,3,3,14,6990,89,23065397,ESCOLA MUNICIPAL,ANTÔNIO SALES,"RUA TAVARES IRACEMA, 675",RODOLFO TEÓFILO,60430-070,3105-3423 / 3433-2570,3459-5311 / 5415 / 6809,ANTONIOS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6990,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6927,413,POINT (-38.560081744090645 -3.7453737068269604),EMTP,3,3,14,7214,216,23073080,ESCOLA MUNICIPAL,MONSENHOR LINHARES,"RUA PROFESSOR LINO ENCARNAÇÃO, 1130",AMADEU FURTADO,60455-515,3433-2571 / 3452-6383,3459-5319 / 5412 / 6937,MONSENHORL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7214,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6928,414,POINT (-38.569819233430216 -3.749091441214377),EMTP,3,11,36,6925,136,23189681,ESCOLA MUNICIPAL,PROFESSORA MARIA LIDUÍNA CORRÊA LEITE,"RUA FERNÃO MAGALHÃES, 120",PICI,60440-550,3433-2891,3459-5142 / 5529 / 7184,MARIALCL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6925,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6929,415,POINT (-38.57513737422721 -3.7556247196252217),EMTP,3,11,36,7122,354,23067934,ESCOLA MUNICIPAL,ADROALDO TEIXEIRA CASTELO,"RUA ALAGOAS, 2267",PICI,60440-387,3488-3263,3459-5300 / 5432 / 6789,ADROALDOTC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7122,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_692a,416,POINT (-38.57064339221684 -3.7294643273936203),EMTP,3,3,12,7208,212,23070471,ESCOLA MUNICIPAL,GABRIEL CAVALCANTE,"QUADRA F, 167 (CONJUNTO PRESIDENTE CASTELO BRANCO)",PRESIDENTE KENNEDY,60357-250,3433-9743,3459-5312 / 5429 / 6810,GABRIELC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7208,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_692b,417,POINT (-38.57057945196115 -3.730673900829298),EMTI,3,3,12,7378,191,23331615,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,PROFESSOR JOAQUIM FRANCISCO DE SOUSA FILHO,"RUA JOAQUIM MARQUES, 13",PRESIDENTE KENNEDY,60356-032,3433-9064,3459-5329 / 5428 / 6726,JOAQUIMFSF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7378,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_692c,418,POINT (-38.58127209795109 -3.7309605444722225),EMTP,3,3,12,6987,86,23188375,ESCOLA MUNICIPAL,PROFESSOR CLODOALDO PINTO,"RUA BANVARTH BEZERRA, 100",PADRE ANDRADE,60356-400,3433-9744,3459-5323 / 5480 / 6829,CLODOALDOP@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6987,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_692d,419,POINT (-38.58931873511424 -3.742198344111324),EMTP,3,3,11,7149,361,23263040,ESCOLA MUNICIPAL,PROFESSOR GERARDO MILTON DE SÁ,"RUA DOUTOR VALE COSTA, 668",ANTÔNIO BEZERRA,60360-720,3452-6699,3459-5321 / 5440 / 6874,GERARDOMS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7149,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_692e,420,POINT (-38.58905965147121 -3.7338096239440355),EMTP,3,3,11,6986,85,23068469,ESCOLA MUNICIPAL,PADRE JOSEFINO CABRAL,"AV. SARGENTO HERMÍNIO, 5598",ANTÔNIO BEZERRA,60350-484,NADA CONSTA,3459-5315 / 5433 / 6704,PADREJC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6986,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_692f,421,POINT (-38.59849712155954 -3.7372946811831524),EMTP,3,3,11,6960,151,23257075,ESCOLA MUNICIPAL,SÃO CARLOS,"TV. BRASIL, 120",QUINTINO CUNHA,60352-480,NADA CONSTA,3459-5426 / 6828,SAOC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6960,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6930,422,POINT (-38.599254963291706 -3.737156827974735),EMTP,3,3,11,7248,230,23270675,ESCOLA MUNICIPAL,JOSÉ CARLOS DA COSTA RIBEIRO,"RUA PIO SARAIVA, 335",QUINTINO CUNHA,60352-470,3488-7698,3459-5324 / 5532 / 6813,JOSECCR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7248,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6931,423,POINT (-38.595335285484616 -3.738290207664646),EMTP,3,3,11,6985,84,23185066,ESCOLA MUNICIPAL,JOAQUIM NOGUEIRA,"RUA PADRE PERDIGÃO SAMPAIO, 250",ANTÔNIO BEZERRA,60351-695,3488-3276,3459-5265 / 5430 / 6905,JOAQUIMN@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6985,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6932,424,POINT (-38.59849390495314 -3.7262242978094986),EMTP,3,3,11,6852,296,23257644,ESCOLA MUNICIPAL,MARIA CARDOSO,"RUA FRANCISQUINHA PORTELA, 1151",QUINTINO CUNHA,60351-840,3479-8119,3459-6820,MARIAC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6852,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6933,425,POINT (-38.5686133078807 -3.724609964801976),EMTP,3,3,12,7191,210,23256060,ESCOLA MUNICIPAL,SÃO JOSÉ,"AV. DOUTOR THEBERGE, 2288",PRESIDENTE KENNEDY,60355-000,3131-8069,NADA CONSTA,SAOJ@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7191,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6934,426,POINT (-38.591191511044 -3.7683111668330365),CRP,3,11,37,7929,564,23067764,CRECHE PARCEIRA,IRMÃ FABIA,"RUA DIOGO CORREIA, 684",JOÃO XXIII,60525-580,NADA CONSTA,NADA CONSTA,NADA CONSTA,7929,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6935,427,POINT (-38.59142308813713 -3.767763420889536),CRP,3,11,37,7342,565,23067764,CRECHE PARCEIRA,TIA EURICE,"RUA ARACAJÚ, 1863",JOÃO XXIII,60525-580,NADA CONSTA,NADA CONSTA,CRTIAE@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7342,10,0,SME,2022,EPSG: 3198
